,,,Date,,Salesman GK,,Amount
"Jan 1, '23 - Jun 11, 26",,,,,,,
,,,10/26/2023,,4897.2,,"20,300.00"
,,,10/25/2023,,6445,,"90,250.00"
,,,10/25/2023,,2628,,"46,800.00"
,,,10/24/2023,,1672,,"17,150.00"
,,,10/24/2023,,"6,908.4",,"75,780.00"
,,,10/24/2023,,8140.6,,"286,700.00"
,,,10/24/2023,,,,"1,442,880.00"
,,,10/24/2023,,1890,,"20,237.00"
,,,10/23/2023,,440,,"1,680.00"
,,,10/23/2023,,"26,184",,"290,423.00"
,,,10/23/2023,,2713,,"31,370.00"
,,,10/23/2023,,,,"20,000.00"
,,,10/23/2023,,8270,,"124,140.00"
,,,10/23/2023,,1168,,"15,376.00"
,,,10/23/2023,,8907.5,,"117,535.00"
,,,10/23/2023,,2172,,"11,146.00"
,,,10/23/2023,,83373.61,,"1,179,645.60"
,,,10/23/2023,,,,"23,500.00"
,,,10/23/2023,,,,"5,951,232.00"
,,,10/23/2023,,"3,717",,"56,812.00"
,,,10/23/2023,,22488.25,,"278,101.00"
,,,10/23/2023,,2997.71,,"44,808.00"
,,,10/23/2023,,2248.29,,"33,606.00"
,,,10/20/2023,,1158,,0.00
,,,10/20/2023,,10754.2,,"64,051.00"
,,,10/19/2023,, 29993.58,,"515,300.00"
,,,10/19/2023,,23897.34,,"89,616.00"
,,,10/19/2023,,42497.29,,"848,675.00"
,,,10/19/2023,,,,"12,375.00"
,,,10/19/2023,,11361.24,,"25,205.00"
,,,10/18/2023,,"6,662.5",,"61,095.00"
,,,10/18/2023,,77421.64,,"1,432,126.00"
,,,10/18/2023,,,,"56,500.00"
,,,10/17/2023,,9286.54,,"79,585.00"
,,,10/17/2023,,9389.56,,"68,700.00"
,,,10/17/2023,,1188,,"14,058.00"
,,,10/17/2023,,"18,242.64",,"277,812.00"
,,,10/17/2023,,,,"11,900.00"
,,,10/17/2023,,2700,,"58,000.00"
,,,10/17/2023,,792,,"10,400.00"
,,,10/17/2023,,50.23,,771.00
,,,10/16/2023,,6036.25,,"116,625.00"
,,,10/16/2023,,,,"12,375.00"
,,,10/16/2023,,4359.48,,"15,410.00"
,,,10/16/2023,,18471.52,,"448,577.00"
,,,10/16/2023,,4850,,"105,000.00"
,,,10/16/2023,,20876.29,,"506,728.00"
,,,10/16/2023,,0,,"34,500.00"
,,,10/16/2023,,4164,,"58,300.00"
,,,10/13/2023,,,,"1,224,000.00"
,,,10/13/2023,,,,"15,000.00"
,,,10/13/2023,,232,,"1,738.00"
,,,10/13/2023,,1269,,"3,597.00"
,,,10/13/2023,,4500,,"129,900.00"
,,,10/13/2023,,0,,"7,500.00"
,,,10/12/2023,,"28,437",,"343,720.00"
,,,10/12/2023,,8430,,"110,740.00"
,,,10/12/2023,,"4,344.26",,"33,296.00"
,,,10/12/2023,,3250,,"19,000.00"
,,,10/11/2023,,20800,,"121,600.00"
,,,10/11/2023,,"19,186",,"247,500.00"
,,,10/11/2023,,36,,755.00
,,,10/11/2023,,14667,,"156,804.90"
,,,10/11/2023,,,,"10,000.00"
,,,10/11/2023,,,,"8,366,400.00"
,,,10/11/2023,,,,"105,000.00"
,,,10/11/2023,,24496,,"433,344.00"
,,,10/11/2023,,,,"11,925.00"
,,,10/11/2023,,825.49,,"17,923.00"
,,,10/11/2023,,42931.12,,"529,276.00"
,,,10/10/2023,,"39,456",,"547,200.00"
,,,10/10/2023,,,,"1,244,160.00"
,,,10/10/2023,,0,,"60,000.00"
,,,10/10/2023,,"30,608.87",,"15,936.00"
,,,10/10/2023,,1344,,"12,536.00"
,,,10/10/2023,,"1,241.6",,0.00
,,,10/10/2023,,3419,,"21,000.00"
,,,10/09/2023,,"397,984",,"15,480.00"
,,,10/09/2023,,"484,216.8",,"1,535,509.80"
,,,10/09/2023,,"430,075.25",,"29,680.00"
,,,10/09/2023,,"484,216.8",,"29,680.00"
,,,10/09/2023,,"369,817",,"1,559,667.00"
,,,10/09/2023,,32091.25,,"544,801.25"
,,,10/09/2023,,5060.37,,"68,299.00"
,,,10/09/2023,,703.8,,"12,432.00"
,,,10/09/2023,,26898.08,,"479,774.68"
,,,10/09/2023,,18716.50,,"281,309.00"
,,,10/09/2023,,37508.02,,"499,235.52"
,,,10/09/2023,,,,"14,000.00"
,,,10/06/2023,,0,,0.00
,,,10/06/2023,,"64,318.1",,"296,854.00"
,,,10/05/2023,,2137,,"38,500.00"
,,,10/05/2023,,6475,,"76,000.00"
,,,10/05/2023,,,,"8,000.00"
,,,10/05/2023,,,,"49,797.99"
,,,10/05/2023,,,,"1,224,000.00"
,,,10/05/2023,,,,"19,425.00"
,,,10/04/2023,,"3,735.09",,"56,385.00"
,,,10/03/2023,,3283.15,,"32,089.00"
,,,10/03/2023,,"3,850",,"62,800.00"
,,,10/02/2023,,"7,850",,"139,400.00"
,,,10/02/2023,,29085.42,,"206,747.00"
,,,10/02/2023,,3598,,"64,050.00"
,,,10/02/2023,,,,"204,000.00"
,,,10/02/2023,,1173,,"20,720.00"
,,,09/29/2023,,,,"1,244,160.00"
,,,09/29/2023,,0,,"60,000.00"
,,,09/28/2023,,9362.5,,"188,195.00"
,,,09/28/2023,,0,,"11,375.00"
,,,09/28/2023,,"5,700",,"97,900.00"
,,,09/28/2023,,1842,,"7,095.00"
,,,09/27/2023,,17858,,"313,000.00"
,,,09/27/2023,,34665,,"275,000.00"
,,,09/27/2023,,,,"5,066,850.00"
,,,09/26/2023,,5870.88,,"87,520.00"
,,,09/26/2023,,"18,520",,"160,000.00"
,,,09/26/2023,,9547.58,,"74,294.00"
,,,09/25/2023,,11307.43,,"115,200.00"
,,,09/25/2023,,1188.50,,"15,870.00"
,,,09/25/2023,,,,"3,000.00"
,,,09/25/2023,,252,,580.00
,,,09/25/2023,,2744,,"41,916.00"
,,,09/25/2023,,9766,,"409,650.00"
,,,09/22/2023,,"7,577.6",,"122,000.00"
,,,09/21/2023,,3146.9,,"20,300.00"
,,,09/20/2023,,5572.7,,"31,255.00"
,,,09/20/2023,,"19,780",,"306,000.00"
,,,09/20/2023,,"3,743",,"50,021.00"
,,,09/19/2023,,345,,"6,260.00"
,,,09/19/2023,,"12,380.16",,"40,428.00"
,,,09/19/2023,,8794.06,,"147,456.00"
,,,09/19/2023,,0,,"9,000.00"
,,,09/19/2023,,8954,,"168,038.00"
,,,09/19/2023,,3274,,"51,454.00"
,,,09/19/2023,,"11,664.53",,"82,574.00"
,,,09/18/2023,,17632,,"338,310.00"
,,,09/18/2023,,1800,,"97,110.00"
,,,09/18/2023,,1100,,"14,850.00"
,,,09/18/2023,,879.75,,"15,540.00"
,,,09/18/2023,,850,,"7,750.00"
,,,09/15/2023,,7350,,"69,960.00"
,,,09/15/2023,,0,,"3,000.00"
,,,09/15/2023,,216.5,,"2,871.00"
,,,09/15/2023,,1771,,"20,300.00"
,,,09/15/2023,,1083,,"13,200.00"
,,,09/15/2023,,55948,,"957,220.00"
,,,09/15/2023,,9791.07,,"127,416.66"
,,,09/14/2023,,2280,,"48,850.00"
,,,09/14/2023,,231,,"4,116.00"
,,,09/14/2023,,4508.80,,"55,060.00"
,,,09/14/2023,,5618.1,,"64,547.70"
,,,09/14/2023,,25793.33,,"596,251.60"
,,,09/14/2023,,0,,"14,000.00"
,,,09/13/2023,,3752,,"55,200.00"
,,,09/12/2023,,,,"1,244,160.00"
,,,09/12/2023,,0,,"60,000.00"
,,,09/12/2023,,5000,,"20,350.00"
,,,09/12/2023,,"35,940",,"502,400.00"
,,,09/12/2023,,"2,689",,"45,880.00"
,,,09/12/2023,,"2,685",,"45,760.00"
,,,09/12/2023,,13673,,"183,515.00"
,,,09/12/2023,,15265,,"204,613.00"
,,,09/12/2023,,,,"33,000.00"
,,,09/11/2023,,24372,,"304,388.00"
,,,09/11/2023,,,,"7,000.00"
,,,09/11/2023,,4983,,"233,200.00"
,,,09/08/2023,,18820,,"144,463.76"
,,,09/08/2023,,0,,"19,250.00"
,,,09/07/2023,,2124,,"27,630.00"
,,,09/07/2023,,9488,,"150,210.00"
,,,09/07/2023,,1680,,"12,872.00"
,,,09/07/2023,,34848.7,,"147,720.00"
,,,09/07/2023,,0,,"10,000.00"
,,,09/07/2023,,"57,934.04",,"763,473.00"
,,,09/07/2023,,11307.43,,"115,200.00"
,,,09/06/2023,,2328,,"50,020.00"
,,,09/05/2023,,3560.45,,"57,304.00"
,,,09/05/2023,,2442,,"23,700.00"
,,,09/05/2023,,13361.95,,"96,709.00"
,,,09/05/2023,,4852,,"56,000.00"
,,,09/05/2023,,0,,"1,500.00"
,,,09/05/2023,,310,,"2,290.00"
,,,09/05/2023,,9690.54,,"67,704.00"
,,,09/05/2023,,"15,440.46",,"453,300.00"
,,,09/05/2023,,3755,,"49,300.00"
,,,09/04/2023,,2680,,"36,180.00"
,,,09/04/2023,,2466,,"32,478.00"
,,,09/04/2023,,760,,"10,288.00"
,,,09/04/2023,,"20,370",,"366,021.00"
,,,09/04/2023,,"5,671",,"96,556.00"
,,,09/04/2023,,0,,"18,000.00"
,,,09/04/2023,,6036,,"87,236.00"
,,,09/04/2023,,,,0.00
,,,09/04/2023,,,,0.00
,,,09/04/2023,,8200,,"54,000.00"
,,,09/04/2023,,531,,"4,450.00"
,,,09/04/2023,,6658,,"27,794.00"
,,,09/04/2023,,"21,233.6",,"261,300.00"
,,,09/04/2023,,68,,"1,220.00"
,,,09/04/2023,,1934.91,,"33,972.00"
,,,09/04/2023,,2162.91,,"7,700.00"
,,,09/04/2023,,228,,"3,528.00"
,,,09/04/2023,,7350,,"17,300.00"
,,,09/04/2023,,,,"9,918,720.00"
,,,09/04/2023,,"23,080",,"167,000.00"
,,,09/04/2023,,"11,327.92",,"153,681.00"
,,,09/04/2023,,0,,"8,176.00"
,,,09/04/2023,,,,"1,382,400.00"
,,,09/04/2023,,0,,"27,500.00"
,,,09/01/2023,,,,"1,224,000.00"
,,,09/01/2023,,,,"1,224,000.00"
,,,09/01/2023,,,,0.00
,,,09/01/2023,,0,,0.00
,,,09/01/2023,,,,"1,244,160.00"
,,,09/01/2023,,,,"60,000.00"
,,,08/31/2023,,5702.8,,"84,080.00"
,,,08/31/2023,,9270,,"134,815.00"
,,,08/31/2023,,4680,,"65,325.00"
,,,08/31/2023,,7189.40,,"111,802.00"
,,,08/31/2023,,0,,0.00
,,,08/30/2023,,230,,"3,130.00"
,,,08/30/2023,,7332.16,,"103,767.04"
,,,08/30/2023,,9000,,"98,784.00"
,,,08/30/2023,,15393.57,,"260,305.00"
,,,08/30/2023,,0,,"9,850.00"
,,,08/29/2023,,"13,284",,"178,686.00"
,,,08/29/2023,,3854.16,,"9,608.00"
,,,08/29/2023,,22137.1,,"297,220.00"
,,,08/29/2023,,1717.5,,"13,944.00"
,,,08/25/2023,,900,,"14,040.00"
,,,08/25/2023,,23000,,"313,000.00"
,,,08/25/2023,,644,,"8,764.00"
,,,08/25/2023,,,,"1,382,400.00"
,,,08/25/2023,,0,,"27,500.00"
,,,08/25/2023,,92,,"1,252.00"
,,,08/24/2023,,570,,"4,350.00"
,,,08/24/2023,,15960.36,,"98,627.00"
,,,08/24/2023,,10890.1,,"155,820.00"
,,,08/24/2023,,0,,"7,000.00"
,,,08/23/2023,,3447,,"17,401.00"
,,,08/23/2023,,1247.88,,"17,347.00"
,,,08/22/2023,,4495,,"16,060.00"
,,,08/22/2023,,1613.4,,"17,764.00"
,,,08/22/2023,,450,,"6,075.00"
,,,08/22/2023,,1242,,"13,678.00"
,,,08/22/2023,,937.2,,"12,877.20"
,,,08/22/2023,,2450,,"38,930.00"
,,,08/22/2023,,0,,"6,500.00"
,,,08/22/2023,,9596,,"73,548.00"
,,,08/22/2023,,2184,,"45,150.00"
,,,08/22/2023,,17502.8,,"164,617.20"
,,,08/22/2023,,0,,"3,000.00"
,,,08/22/2023,,16740,,"92,070.00"
,,,08/18/2023,,,,"2,030,976.00"
,,,08/18/2023,,13561.80,,"117,389.30"
,,,08/18/2023,,"13,854.89",,"237,283.00"
,,,08/18/2023,,0,,"8,176.00"
,,,08/18/2023,,18540,,"199,920.00"
,,,08/17/2023,,18732.2,,"398,752.20"
,,,08/17/2023,,0,,"1,500.00"
,,,08/17/2023,,"2,120.1",,"28,900.00"
,,,08/17/2023,,12364,,"186,389.00"
,,,08/17/2023,,12305.45,,"224,717.13"
,,,08/17/2023,,0,,"7,750.00"
,,,08/16/2023,,648,,"4,648.00"
,,,08/16/2023,,8170,,"241,550.00"
,,,08/16/2023,,3454 (8.6%),,"39,800.00"
,,,08/16/2023,,16636.54,,"125,168.54"
,,,08/15/2023,,1464,,"18,600.00"
,,,08/15/2023,,0,,"1,500.00"
,,,08/15/2023,,2809,,"7,040.00"
,,,08/15/2023,,8967.73,,"78,660.00"
,,,08/15/2023,,0,,"1,500.00"
,,,08/15/2023,,"12,519.50",,"109,686.50"
,,,08/15/2023,,0,,"14,875.00"
,,,08/14/2023,,3800,,"53,200.00"
,,,08/14/2023,,0,,0.00
,,,08/14/2023,,2809,,"22,335.00"
,,,08/14/2023,,2146,,"16,438.00"
,,,08/14/2023,,38850,,"286,650.00"
,,,08/14/2023,,0,,"9,000.00"
,,,08/14/2023,,14498,,"138,988.00"
,,,08/11/2023,,813,,"7,730.00"
,,,08/11/2023,,"6,478.5",,"52,500.00"
,,,08/11/2023,,,,"8,029,440.00"
,,,08/10/2023,,"9,724.38",,"56,280.00"
,,,08/10/2023,,"9,724.38",,"56,280.00"
,,,08/10/2023,,"9,724.38",,"56,280.00"
,,,08/10/2023,,"7,021.75",,"40,636.00"
,,,08/10/2023,,0,,"8,250.00"
,,,08/10/2023,,24935.04,,"308,610.35"
,,,08/10/2023,,0,,"8,000.00"
,,,08/10/2023,,10857.16,,"160,239.00"
,,,08/09/2023,,55961,,"894,590.00"
,,,08/09/2023,,68521.5,,"428,572.00"
,,,08/09/2023,,8188.32,,"131,959.00"
,,,08/09/2023,,0,,"7,750.00"
,,,08/09/2023,,3087,,"32,606.00"
,,,08/08/2023,,572,,"7,860.00"
,,,08/08/2023,,16417,,"164,911.00"
,,,08/08/2023,,16417,,"164,911.00"
,,,08/08/2023,,0,,"4,500.00"
,,,08/08/2023,,0,,"4,500.00"
,,,08/08/2023,,10780,,"94,094.00"
,,,08/08/2023,,,,"1,382,400.00"
,,,08/08/2023,,,,"27,500.00"
,,,08/07/2023,,"85,607.40",,"986,350.40"
,,,08/07/2023,,32300.20,,"375,555.60"
,,,08/07/2023,,"104,002.06",,"978,429.06"
,,,08/07/2023,,154298.10,,"970,278.40"
,,,08/07/2023,,26100,,"238,728.00"
,,,08/07/2023,,84660,,"974,668.80"
,,,08/07/2023,,39300,,"295,176.00"
,,,08/07/2023,,56000,,"603,680.00"
,,,08/07/2023,,63560,,"685,176.80"
,,,08/07/2023,,"70,101.9",,"925,465.00"
,,,08/07/2023,,0,,"28,000.00"
,,,08/07/2023,,"5,000",,"57,000.00"
,,,08/07/2023,,14380.17,,"135,689.00"
,,,08/07/2023,,7280,,"82,500.00"
,,,08/07/2023,,540,,"4,740.00"
,,,08/07/2023,,,,"505,860.00"
,,,08/07/2023,,780,,"13,800.00"
,,,08/07/2023,,0,,"3,000.00"
,,,08/07/2023,,9951.90,,"151,770.00"
,,,08/07/2023,,62630.94,,"959,065.00"
,,,08/07/2023,,0,,"20,000.00"
,,,08/07/2023,,23000,,"313,000.00"
,,,08/07/2023,,4600,,"62,600.00"
,,,08/07/2023,,975,,"15,000.00"
,,,08/04/2023,,400,,"56,100.00"
,,,08/04/2023,,3850,,"187,812.00"
,,,08/03/2023,,1415,,"17,066.00"
,,,08/03/2023,,628,,"3,978.00"
,,,08/03/2023,,2237.44,,"16,240.00"
,,,08/03/2023,,78047,,"339,032.96"
,,,08/03/2023,,0,,"18,000.00"
,,,08/03/2023,,2205,,"24,255.00"
,,,08/03/2023,,1080,,0.00
,,,08/03/2023,,3152,,"70,192.00"
,,,08/02/2023,,1249,,"10,741.00"
,,,08/01/2023,,37496,,"502,400.00"
,,,08/01/2023,,12955.17,,"270,619.47"
,,,08/01/2023,,0,,0.00
,,,08/01/2023,,9951.90,,"151,770.00"
,,,08/01/2023,,7356,,"114,561.00"
,,,08/01/2023,,0,,"5,900.00"
,,,08/01/2023,,14600,,"144,400.00"
,,,07/28/2023,,5106,,"25,000.00"
,,,07/27/2023,,1085,,"18,980.00"
,,,07/27/2023,,3414,,"37,536.00"
,,,07/26/2023,,3808.28,,"56,132.44"
,,,07/26/2023,,7079.79,,"62,100.00"
,,,07/26/2023,,,,"1,500.00"
,,,07/26/2023,,22341,,"339,768.00"
,,,07/26/2023,,6300,,"217,600.00"
,,,07/25/2023,,7030,,"81,000.00"
,,,07/25/2023,,0,,"8,000.00"
,,,07/25/2023,,3892.9,,"39,451.00"
,,,07/24/2023,,32126.76,,"403,214.00"
,,,07/24/2023,,"19,020",,"167,000.00"
,,,07/24/2023,,38955.64,,"471,972.00"
,,,07/24/2023,,0,,"10,080.00"
,,,07/24/2023,,20708.62,,"421,544.97"
,,,07/24/2023,,0,,"7,500.00"
,,,07/24/2023,,23360.96,,"475,729.65"
,,,07/24/2023,,23360.96,,"7,500.00"
,,,07/21/2023,,25978.68,,"380,316.00"
,,,07/21/2023,,15806,,"34,288.00"
,,,07/21/2023,,0,,"27,000.00"
,,,07/21/2023,,53260,,"572,212.20"
,,,07/21/2023,,5255,,"72,850.00"
,,,07/21/2023,,0,,"18,000.00"
,,,07/21/2023,,2346,,"50,460.00"
,,,07/21/2023,,4221,,"45,864.00"
,,,07/21/2023,,12811.05,,"138,825.82"
,,,07/20/2023,,"17,038",,"376,240.00"
,,,07/20/2023,,0,,"1,600.00"
,,,07/20/2023,,1230,,"16,641.00"
,,,07/20/2023,,0,,"5,000.00"
,,,07/19/2023,,64549.66,,"1,196,245.71"
,,,07/19/2023,,0,,"7,500.00"
,,,07/19/2023,,5175,,"59,358.00"
,,,07/19/2023,,31366,,"338,064.72"
,,,07/18/2023,,"9,353.94",,"114,539.00"
,,,07/18/2023,,0,,600.00
,,,07/18/2023,,4553.16,,"93,935.16"
,,,07/18/2023,,15308,,"117,152.00"
,,,07/18/2023,,1110.6,,"17,016.00"
,,,07/17/2023,,0,,"211,500.00"
,,,07/17/2023,,2400,,"15,150.00"
,,,07/17/2023,,12040,,"85,280.00"
,,,07/17/2023,,0,,"1,500.00"
,,,07/17/2023,,22275.5,,"308,848.00"
,,,07/17/2023,,0,,"8,000.00"
,,,07/14/2023,,31928,,"344,764.00"
,,,07/14/2023,,19914,,"213,208.80"
,,,07/14/2023,,56000,,"603,680.00"
,,,07/14/2023,,63560,,"685,176.80"
,,,07/14/2023,,9349,,"110,290.00"
,,,07/14/2023,,0,,"192,000.00"
,,,07/14/2023,,12209.52,,"225,191.32"
,,,07/14/2023,,0,,"8,500.00"
,,,07/14/2023,,,,"1,520,640.00"
,,,07/14/2023,,12914,,"51,810.00"
,,,07/14/2023,,13739.6,,"228,915.64"
,,,07/14/2023,,0,,"1,500.00"
,,,07/14/2023,,,,"881,280.00"
,,,07/13/2023,,0,,0.00
,,,07/13/2023,,49636.68,,"482,823.00"
,,,07/13/2023,,0,,"1,500.00"
,,,07/13/2023,,5362,,"45,985.52"
,,,07/13/2023,,10758,,"115,800.00"
,,,07/13/2023,,,,"7,200.00"
,,,07/13/2023,,12368.36,,"156,600.00"
,,,07/12/2023,,1554,,"172,000.00"
,,,07/12/2023,,,,"14,592,960.00"
,,,07/12/2023,,0,,0.00
,,,07/11/2023,,16496.64,,"340,434.00"
,,,07/10/2023,,"82,810.57",,"921,391.68"
,,,07/10/2023,,0,,"13,200.00"
,,,07/07/2023,,0,,"12,500.00"
,,,07/06/2023,,0,,"1,500.00"
,,,07/06/2023,,"32,284.94",,"431,192.00"
,,,07/06/2023,,18416.12,,"259,136.00"
,,,07/05/2023,,12550,,"171,550.00"
,,,07/05/2023,,16410,,"764,715.00"
,,,07/05/2023,,1347,,"15,150.00"
,,,07/05/2023,,232,,"2,562.00"
,,,07/05/2023,,0,,"1,500.00"
,,,07/05/2023,,2010,,"20,400.00"
,,,07/05/2023,,28800,,"1,382,400.00"
,,,07/05/2023,,0,,"15,000.00"
,,,07/05/2023,,3514.5,,"31,302.00"
,,,07/05/2023,,"19,021",,"90,246.00"
,,,07/05/2023,,0,,"4,500.00"
,,,07/04/2023,,3850,,"55,650.00"
,,,07/04/2023,,888,,"9,776.00"
,,,07/04/2023,,968,,"10,678.00"
,,,07/04/2023,,64622.91,,"866,846.00"
,,,07/04/2023,,4560.3,,"65,717.00"
,,,07/04/2023,,0,,"42,750.00"
,,,07/04/2023,,1269,,"14,560.00"
,,,07/04/2023,,1554,,"64,500.00"
,,,07/04/2023,,9100,,"100,100.00"
,,,07/03/2023,,280,,"1,580.00"
,,,07/03/2023,,9872.72,,"87,718.00"
,,,07/03/2023,,"14,140",,"167,000.00"
,,,07/03/2023,,2050,,"21,520.00"
,,,07/03/2023,,"4,901",,"30,943.00"
,,,07/03/2023,,4523.45,,"50,153.00"
,,,06/30/2023,,1476,,"14,473.00"
,,,06/29/2023,,,,"3,110,400.00"
,,,06/29/2023,,3240,,"60,000.00"
,,,06/29/2023,,0,,"11,000.00"
,,,06/27/2023,,"17,982",,"196,020.00"
,,,06/27/2023,,923,,"7,846.00"
,,,06/27/2023,,1202,,"7,140.00"
,,,06/27/2023,,2400.12,,"32,431.00"
,,,06/27/2023,,7960,,"76,578.00"
,,,06/27/2023,,0,,"4,900.00"
,,,06/26/2023,,"1,286.4",,"21,307.40"
,,,06/26/2023,,3290,,"40,892.00"
,,,06/26/2023,,5425,,"72,030.00"
,,,06/26/2023,,0,,"18,000.00"
,,,06/26/2023,,1486.4,,"16,357.00"
,,,06/26/2023,,,,"2,073,600.00"
,,,06/26/2023,,57008,,"884,250.00"
,,,06/26/2023,,780,,"2,600.00"
,,,06/26/2023,,"6,000",,"200,000.00"
,,,06/23/2023,,"22,307.2",,"360,766.00"
,,,06/23/2023,,0,,"4,500.00"
,,,06/23/2023,,2854.95,,"50,494.95"
,,,06/23/2023,,0,,"1,500.00"
,,,06/23/2023,,80663.6,,0.00
,,,06/23/2023,,12949.15,,0.00
,,,06/22/2023,,4802,,"64,240.00"
,,,06/22/2023,,1434,,"10,700.00"
,,,06/22/2023,,8861.2,,"63,985.00"
,,,06/21/2023,,111659.08,,"945,757.00"
,,,06/21/2023,,0,,"16,800.00"
,,,06/21/2023,,2796.8,,"20,300.00"
,,,06/21/2023,,3850,,"41,800.00"
,,,06/21/2023,,784,,"8,656.00"
,,,06/21/2023,,100,,700.00
,,,06/20/2023,,32016.63,,"621,917.00"
,,,06/20/2023,,0,,"33,825.00"
,,,06/20/2023,,1340,,"13,600.00"
,,,06/20/2023,,1510,,"15,146.00"
,,,06/20/2023,,34019,,"578,100.00"
,,,06/20/2023,,,,"5,008,320.00"
,,,06/20/2023,,0,,0.00
,,,06/20/2023,,"4,689.6",,"57,692.60"
,,,06/19/2023,,9272,,"106,400.00"
,,,06/19/2023,,58800,,"633,864.00"
,,,06/19/2023,,476,,"6,710.00"
,,,06/19/2023,,12828.76,,"171,618.00"
,,,06/19/2023,,0,,"1,500.00"
,,,06/16/2023,,315.56,,"3,150.00"
,,,06/16/2023,,0,,"9,100.00"
,,,06/16/2023,,4256,,"32,620.00"
,,,06/16/2023,,5053,,"55,360.00"
,,,06/15/2023,,57542.19,,"621,081.00"
,,,06/15/2023,,0,,"6,500.00"
,,,06/15/2023,,2728.12,,"64,139.00"
,,,06/15/2023,,0,,"4,900.00"
,,,06/15/2023,,3000,,"32,340.00"
,,,06/15/2023,,1049,,"9,317.00"
,,,06/13/2023,,3521,,"31,860.00"
,,,06/13/2023,,38875,,"361,552.38"
,,,06/13/2023,,2212,,"16,573.76"
,,,06/09/2023,,8021.1,,"97,299.00"
,,,06/09/2023,,14279.07,,"81,462.00"
,,,06/08/2023,,18816,,"252,672.00"
,,,06/08/2023,,13742,,"103,750.00"
,,,06/08/2023,,127110,,"833,910.00"
,,,06/08/2023,,11414,,"112,700.00"
,,,06/08/2023,,11414,,"1,500.00"
,,,06/08/2023,,19409.87,,"188,185.48"
,,,06/07/2023,,12808.3,,"157,140.00"
,,,06/07/2023,,0,,"1,500.00"
,,,06/07/2023,,17957.25,,"258,750.00"
,,,06/06/2023,,176,,876.00
,,,06/05/2023,,810,,"8,910.00"
,,,06/05/2023,,1110,,"10,650.00"
,,,06/05/2023,,"18,242.92",,"592,364.60"
,,,06/02/2023,,84,,"1,128.00"
,,,06/02/2023,,3863,,"28,056.42"
,,,06/02/2023,,4170.88,,"69,372.80"
,,,06/01/2023,,"18,623.7",,"228,885.00"
,,,06/01/2023,,0,,"5,900.00"
,,,06/01/2023,,855,,"9,420.00"
,,,06/01/2023,,243515.00,,"1,631,950.00"
,,,06/01/2023,,0,,0.00
,,,06/01/2023,,5764,,"49,681.10"
,,,06/01/2023,,"47,005.15",,"456,499.50"
,,,06/01/2023,,"20,469.7",,"145,750.50"
,,,06/01/2023,,0,,"15,750.00"
,,,05/30/2023,,"4,719.57",,"59,800.00"
,,,05/30/2023,,,,"8,590.00"
,,,05/30/2023,,7782,,"138,600.00"
,,,05/30/2023,,508,,"5,588.00"
,,,05/30/2023,,3160,,"17,940.00"
,,,05/30/2023,,160.64,,"1,760.00"
,,,05/29/2023,,2100,,"28,200.00"
,,,05/29/2023,,1622.28,,"34,108.00"
,,,05/26/2023,,40151.51,,"390,494.00"
,,,05/26/2023,,0,,"11,000.00"
,,,05/26/2023,,6050.94,,"67,653.00"
,,,05/26/2023,,6050.94,,"9,450.00"
,,,05/26/2023,,"34,657",,"618,310.00"
,,,05/25/2023,,,,"1,353,600.00"
,,,05/25/2023,,643,,"11,400.00"
,,,05/24/2023,,33879.46,,"492,553.00"
,,,05/24/2023,,910,,"9,940.00"
,,,05/24/2023,,7803.49,,"65,658.00"
,,,05/24/2023,,10979,,"74,257.00"
,,,05/23/2023,,310,,"3,300.00"
,,,05/23/2023,,266,,0.00
,,,05/23/2023,,5786,,"63,700.00"
,,,05/23/2023,,900,,0.00
,,,05/22/2023,,5048,,"69,760.00"
,,,05/22/2023,,7250,,"132,500.00"
,,,05/22/2023,,6907,,"122,175.00"
,,,05/22/2023,,,,"8,000.00"
,,,05/22/2023,,4235,,"112,000.00"
,,,05/22/2023,,"45,382",,"300,900.00"
,,,05/22/2023,,"5,548.35",,"83,000.00"
,,,05/22/2023,,6000,,"76,000.00"
,,,05/22/2023,,134,,"1,255.00"
,,,05/22/2023,,14370,,"149,950.00"
,,,05/19/2023,,42,,564.00
,,,05/19/2023,,972,,"10,712.00"
,,,05/18/2023,,8100,,"270,000.00"
,,,05/18/2023,,100,,"1,279.00"
,,,05/18/2023,,,,"36,050.00"
,,,05/18/2023,,,,"2,405,376.00"
,,,05/18/2023,,80528.44,,"910,129.92"
,,,05/17/2023,,"16,638.09",,"223,641.99"
,,,05/17/2023,,,,"9,000.00"
,,,05/17/2023,,"34,840.89",,"376,950.00"
,,,05/17/2023,,,,0.00
,,,05/17/2023,,45,,0.00
,,,05/16/2023,,1465,,"13,170.00"
,,,05/16/2023,,18818,,"338,200.00"
,,,05/15/2023,,3272,,"76,360.00"
,,,05/15/2023,,"7,607.32",,"74,342.00"
,,,05/15/2023,,,,"5,900.00"
,,,05/15/2023,,13028.15,,"90,596.00"
,,,05/11/2023,,2660.75,,"22,452.00"
,,,05/10/2023,,2052,,"51,300.00"
,,,05/10/2023,,1424,,"14,469.00"
,,,05/10/2023,,"1,750",,0.00
,,,05/10/2023,,0,,0.00
,,,05/10/2023,,13067,,"234,986.00"
,,,05/10/2023,,589824,,"7,225,344.00"
,,,05/09/2023,,3319,,"36,080.00"
